Id,ProductId,UserId,ProfileName,Time,Score,HelpfulnessNumerator,HelpfulnessDenominator,Summary,Text
362227,B002C1Y150,A276BKCK4ZE7EW,"Bon ""Loves FurBabies""",2012-04-01,5,2,2,Yum!,"I feed a small (3 neutered) social colony of feral cats, with an occasional 4th guest. I generally buy cases of Friskies plus of course kibble.  Good dependable food for the crew.<br /><br />I decided to get them a treat and HOLY COW!!  The old man of the colony, Garf (he is a documented 21 years old) heard the back door open and came loping up the porch....I popped the top on the can and he went on RED ALERT and began spinning around my legs....his 2 year old daughter Spook must have radar as she too came flying down the driveway...open another can!<br /><br />When they eat the always leave a bit - for later - even tho' I feed them wet food twice a day---they GOBBLED this day....unfortunately (for them) this is only treat food...the cans are too small to make Tiki part of their regular diet.....but they were sure happy!!!"
268517,B0018MTXHK,A4HGFGH5BV631,drew,2012-01-12,5,0,2,Very Good And Not To Sweet,Nestle offers better quality of chocolate in Europe  since there is more competition  Since America is a feminist country the slogan it's not for girls would never work here .
116025,B0026BQKT6,A34SLDF1VHOPWZ,"A. Arickx ""AKA""",2011-09-05,5,0,0,Best Peanut Butter Substitute There Is.,Hilton Soy Foods makes the best peanut butter substitute around. Texture and taste are almost exactly the same as real peanut butter.
195023,B000JVGN2E,A964HK012T8FO,"St.Nick ""St.Nick""",2012-07-04,5,0,0,Great Decaf,"If decaf is your choice but you still want great flavor, you can't do better.  There aren't many decaf french roast K-cups available and this is the best I've found."
263288,B0017OB0V6,A3UKA8YWP9K0Z2,Gail Blamires,2012-08-16,5,0,0,Memory And Coconut Oil,I have been taking two a day for a couple of months and I do feel more focused.  I don't forget as often.  Great stuff.  I figure if I start early I'll be good when and if I finally get old.  LOL
566923,B000H6UX0Y,A1AQH89KFWEKX0,Deborah Destefano,2007-11-17,5,0,0,I'Ll Never Go Back To Any Other Coffee,"I won a Senseo Coffee Maker online and I just LOVE this coffee.  Buying 4 at a time with Amazon's 'Subscribe and Save' offer, the shipping is free and you get a discounted price of only $14.87.  You will not find these pods anywhere at this price.<br />You can even skip a month without losing your savings benefits, or have them sent even earlier.<br />I put half a pkg of diet dry hot chocolate mix in (12 1/2 calories) and one tablespoon of Cool Whip Lite (20 calories) and have very lo-cal foamy, delicious Cafe Mocha right at home with under 50 calories, as opposed to a cup at a 'groovy' coffee shop which can have up to 400 calories and cost up to $4.<br />Every cup is foamy and delicious.  You can even make expresso with this machine and these pods.<br />Goodbye Mr Coffee and ordinary coffee forever@"
117650,B0002QEFIK,A37EOYEB9PW2BM,"DixPix ""DixPix""",2009-07-26,4,3,3,No Substitute For Dessaux Fils,"Yes, many search for a substitute for Dessaux Fils Vinegar, out of business for years, once Julia Childs' only vinegar, with a perfectly aged and balanced flavor and virtually zero vinegar edge.  The Roland review that recommends their aged red wine vinegar as a substitute for Dessaux Fils  is off the mark.  The Roland is fine, but at 7% acidity, it is closer to the Italian style and much too harsh.  The closest we have found is Dutour Red Wine Vinegar (Aged in Wood).  At 6%, it is almost as smooth and balances at Dessaux Fils."
232469,B0006U3NJ4,A2WUWAVZF4WCJE,BeagleLuvr,2009-02-07,5,0,0,Doggie Fun,great for the bored and hyper dogs.<br /><br />get the toys to stuff them into.
242554,B002JIO0RU,A17BXN9X0G4U3Q,love to cook,2011-01-05,3,2,2,"Ok Bread, Lowest In Carbs","this mix offer the lowest in carbs among bread mixes, which is great in induction especially of you don't like eggs and bacon or the likes for breakfast everyday like me. it is very easy to make.<br />however, my bread never rised, I followed the instructions exactly many times, I toast it before using it, it is very dry almost like wood, but I use it with butter, cream cheese or hummus, also for mini pizza, I have not tried other mixes, carbquick does not offer bread recipe, as for pancakes I make them from scratch using soy flour, heavy cream, eggs... for cake I use carbquick. the recipes I tried for bread from scratch (from cookbooks) they were not as successful, did not taste better either and they were higher in carbs."
100974,B000Z4SWII,A1GIPUPL219LI,Zelda,2011-04-11,5,0,0,Taste Of Thanksgiving All Year,A friend shared some of this tea with me in the Fall but after Christmas couldn't find it in stores anymore. Great to find it here! Love the taste of it.
335883,B0009XQWDM,A295K0IYUM25O9,J. Renken,2009-07-08,1,3,3,Made My Dog Sick!!,"I have an otherwise healthy and active 1 year old Rottweiler.  I switched her from Blue Buffalo to Canidae, as it came highly recommended by the holistic pet store I frequent (they are going to be the next to get an earful from me!!!).<br /><br />Shortly after, I noticed her stool became loose, which is common when you change a dog's diet (I mixed the new food with the old for a week, gradually increasing the amount of the new).  I figured it would get better after a few days.  In fact, it became increasingly worse to the point where spots of blood where showing up in her stool.<br /><br />I took her to the vet thinking at this point she must have picked up a parasite.  The test came back negative.  My vet thought it must have been something she ate and recommended I feed her chicken and rice for a week to even her out.  I did this and the problem was solved.<br /><br />After a week I put her back on her regular food- Canidae- and the problem she was having before began to return, albeit gradually.  We have now started to see spots of blood again.  This convinced me it was not just ""something she picked up,"" but the dog food itself.<br /><br />Now I have learned there is actually a CLASS ACTION SUIT against this dog food maker for the exact problem I described- in some cases people's dogs even died.  I will NEVER purchase this brand again and am switching my dog immediately back to Blue Buffalo- this time no mixing!!"
202840,B000EDG430,A1FRKU0JPW4JM9,"Wood Stock ""hiker""",2006-11-20,3,1,1,"Good, But...","While, I do think this bread is good, I honestly think the Pamela's Wheat-Free Amazing Bread Mix is better.  I made both in my bread machine and Pamela's was easier to make and tastier."
442769,B001ELL2HO,A51EOFB5FW7DX,Brickee 5,2011-05-04,5,0,0,Makes Eating Cereal A Joy,These ginger chips are so delicious!! They make eating oatmeal and cold cereal a dining experience.  Yes they have a bit of sugar on them - I sift it out when I first open the container.  I could eat the whole can with a spoon!<br />You must try them!
359129,B0051SU8BC,AVFA1JB08RG8G,"Wile E. Coyote ""^. .^""",2012-03-23,5,2,2,Aaa Jerky...Awesome And Amazing!,"This BBQ pork jerky by Oberto is simply incredible! We can't keep it in the house for over a day. Our doggy will cast aside her Beggin' Strips in preference and protest...she gets really serious about her snacks. The pork slices have a scrumptious sweet and hot barbeque flavor, and they're not as tough as beef jerky. My only 'beef' with the pork is a common one...NOT ENOUGH THERE. This stuff comes in at about a buck and a half an ounce...approximately twenty-four bucks per pound. C'mon jerky makers, cut us some slack [and a bit more meat, if ya please]!"
303159,B0002DGRZC,A2SWO60IW01VPX,Sam,2009-09-04,5,0,0,My Alaskan Malamute Loves Them!!,"These liver treas are phenomenal. When i received the 14oz. bucket by amazon i began training my 3month old Alaskan malamute. Now that a month has passed by, she now knows: Sit, Stay, Down, Paw, & SPEAK! My bucket is almost empty as it only lasted for about a month but was worth every penny as ive read malamutes are very stubborn quite dogs. I gave some to my 2 poodles where they gobbled it down and were begging for more. These treats are highly recommended, plus the liver cubes can be further broken down into quadrants. A+++ product"
464258,B005QBD2XK,A1732VY13QUUJP,Kali Favino,2012-07-12,5,0,0,Great!,"Great fast service.  I'm always worried about ordering glass in the mail, but this arrived snuggly packaged!  The best sauce to use in pad thai.  I'm so glad I finally found a person that sells this!"
229139,B001942GAI,A3PCRD3W9J95HQ,Hoosier Mama,2012-01-18,5,0,1,Yum!  My Kids & I Love These!,"After reading that dried apples, when eaten daily, can help lower cholesterol levels, I've been on the lookout for good dried apples.  I've tried different brands, and when we bought a variety pack of Brothers dried fruit crisps at a local store, we found our winner.  I just got on Amazon to see if I could find a better price here.<br /><br />My two year old and four year old have been devouring the pear and peach crisps.  I've been eating the apple ones...and my 9 month old baby has even been enjoying the broken bits of the apple ones.  These are an excellent, healthy snack.  They have the ""crunch"" you'd expect from a potato chip, so they have that snack-y appeal. Knowing they're all fruit, I love feeding them to my kids...and I love eating these, too!"
129938,B0081XSTL0,A2M9D9BDHONV3Y,A. Bennett,2012-07-25,1,0,5,Read All The Ingredients......Awful!,Evaporated cane juice.................really!  What purpose does this bad ingredient really serve?  Stevia is the sweetener so why add this crap??  And I always thought Celestial Seasonings was top notch!  Beware!!
137032,B002AQP5FW,A3ASXQ1PX5A6LR,"Dale Wayne Beebee ""dwb""",2010-07-05,5,0,0,Great Cake Mix,I am on a gluten free diet - this cake mix is great.  Easy to use and it test great.
335306,B003D4MW38,ALP0E9PM8G9GK,"S. Due ""and the Weiner Patrol""",2012-01-10,5,2,2,"Very ""Fresh"" Taste!","I decided to try this brand because it is made in Oregon, and so am I *smile*. I am very glad that I did. This tea tastes fresh as opposed to allot of teas that have a dry packaged flavor when brewed."
11694,B0032RPLSY,A752J6SSFEOC2,ana,2012-10-16,4,0,0,Great Ghee,"I recieved this Ghee right away and came safely packaged. I love that it is grass-fed and organic, very important to my family. We use this with stir fry and saut&eacute;ing and can't wait to try on our popcorn! Delicious Ghee!"
167222,B0001FR0BG,A30RVTNJ88VBRZ,"Jon J. Cacciatore ""Jonny Catch""",2008-09-28,5,3,3,Aqua Fresc Vina Pura....,"It speaks for itself. San Pellegrino with a slight touch of orange.  Funny thing about it...when you're thirsty, it does two things. It quenches your thirst and gives you a sense of a fresh cut orange thrown smack dab in your face."
489886,B002AYIJDO,A2VXOGLOAULNID,Kathy B,2012-01-10,5,0,0,Very Good Raw Grain Free Dog Foood,"Very good nutritionally plus added benefit of ""raw without the thaw"".  Great diet to use when traveling.  I foster rescued mastiffs.  They and my own sweeties love it, even the picky eaters"
128107,B003GEOPGW,A17RAQT0VCRKS3,LV,2011-06-01,5,0,1,India Gate Basmati Rice,Fantastic Rice!  Don't let the price stop you from purcahsing this product.  Use a table spoon of vinegar to cook.
542884,B001ELL4SG,A1FCLC6F7T7X90,Word2TheWize,2009-08-26,2,1,1,Okay But ....,These were okay but I'd stick to their regular gummies. These were neon colors and flavors were okay but more on the generic side. Nothing really stood out and I have a great sense of smell and super taste buds. They had a sugar coating on the outside that didn't add anything special to the flavor just made a mess. Was not a big fan but was stuck with 9lbs of them. They are finally gone however next time I will be ordering their regular 12 flavors gummi bears.
530947,B002JLTIWE,A1YKXS6JMPXZME,"xt ""kq1111""",2012-05-21,1,0,0,No Taste,"the other ones are really good -- just cherries, for example<br /><br />just cranberries taste like nothing and are impossible to chew on.  no sweetness.. no tartness.. no bitterness... taste like eating cotton"
52510,B003ANFMY8,A3TVZM3ZIXG8YW,christopher hayes,2010-12-04,1,7,9,"Filler Food Is Empty, Leaves Your Cat Always Needing More","This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."
60077,B000POUIOE,A1IYLZ10Q7ZWDD,Andrea Hale,2012-06-23,5,0,0,Great Vitamins!,"I have been searching for a good vitamin for my 8 year old. She liked the liquid ones best but hated the taste on some of them...we found this one through a friend's recommendation and she loves it.<br />Great price, great quality and over all very good vitamin!"
520435,B007TJGZ18,A3RU15JM2J6MRZ,Rosa,2012-02-15,5,0,0,Finally!,"Got a Keurig for Christmas, and have spent the past two months trying to find great coffee that is also affordable.  Over a dollar each for the ones that I was getting at the grocery store was just not cutting it for me.  I purchased a reusable K-cup.  Couldn't stomach the weak coffee it made, and that was with superfine ground coffee.  Not to mention that it often only brewed half a cup.  So, after trying many different types, I decided I liked the taste of the Starbucks Sumatra the best, but it was way too expensive.  Come to find out, Green Mountain makes the Starbucks K-cups.  So I decided to try Green Mountain, as it is MUCH more affordable.<br />It's GREAT!  Nice, strong, flavorful cup of coffee!  FINALLY!"
201737,B008MZGZCW,A3PUIG3S01WLP7,"WilliamVW ""WVW""",2012-09-26,1,1,1,It'S The Anti-Bacon Experience,"I found a bottle of this at a candy and novelty shop at the coast. I brought it home and shared it with my family. All four of us LOVE bacon. It's one of the best-tasting things in the known universe. This drink has absolutely NOTHING in common with that taste. It's sorta sweet, and the actual bacon flavor is so minimal that it might simply be a placebo effect -- the power of suggestion or something. You sure won't find any indication of bacon in the ingredients list. And the taste itself? Freaking nasty. I'm serious. I wanted to like it. My son and I tried repeated sips, just to try to adjust to it and say we liked it. Truth is, we could barely swallow it. I poured out the last half of the bottle in the sink. None of us could stand it. Quite possibly the worst-tasting bottled drink ever. Really...EVER."
388614,B004P7QDDC,A36WGHR8TO5DKT,"Goldwave ""shopper""",2012-09-04,5,0,0,Classic Cookies,"All of the flavors I've tried are great; but my favorite are the mint.<br /><br />I was concerned re the shipping issue based on other reviews.  When they arrived, the cookies were packed so tightly into a box filled with canned goods that the outer carton was pushed out of shape right on top of where the cookies were - which carton was pretty battered on that location, as one might expect from an incorrectly packed carton.  Amazon, what is up with your packaging logic?  It's so weird what you do when packing things....<br /><br />Anyway, I figured the whole batch of cookies would be crushed.  To my amazement, only 3 of the cookies were broken (out of a pack of 4 bags).  I think that was a fluke really.  Anyway, otherwise they were fresh etc.  The only other odd thing was that these seemed to be different cookies than what I was used to.  They seemed to be thinner.  I've noticed since moving from the West Coast to the East Coast that a lot of products seem different here in various ways, so I figured it was either that, or maybe I was imagining it; but I don't think so.  Anyway - I actually preferred the thinner ones, as the overall flavor balances were better and the texture was more appealing.<br /><br />So while my shipping story was a success, I can't claim that the product was really properly packaged, and I wouldn't therefore want to leave a review claiming that."
70345,B007I7Z3Z0,A1YZEKPPMXG1YJ,"Ilovebooks ""ilovebooks""",2012-04-20,1,3,4,Yuk!,"As someone who is trying to lower their caffeine intake, I looked forward to recieving this. I enjoy green tea and thought the taste would be refreshing for the summer. Too bad then that it tastes like mango flavored medicine. I took one sip and gave the rest to a relative."
41259,B000FRS9NI,A36X5FZGCLX3R0,Chuck Olson,2009-03-02,4,0,0,Good Product,Good product.  Another ready made solution for getting those difficult dogs to pill medicated.
386344,B00073JVFU,A3KZLIEGCSSM5L,"1104 ""Sublime Siren""",2011-12-30,3,1,1,I'Ll Pass...,"Not enough flavor, murky brown color, lacking in aroma. I enjoy other varieties from this line but prefer a different brand of rose hip tea. I'd drink it over regular black tea though."
293837,B00020HHM2,AKNHKB593FINL,Anastasia Morgan,2012-06-07,4,0,0,"Tastes Ok, Good For Ya!","This tea was surprisingly hard to find at the health food store, so I bought it online. Reading about possible ways to off-set liver damage 2/2 medications (statins in particular), I figured, why not--I drink tea, so I can try this one. It tastes ok. Not great. But drinkable.<br />I think this tea is a fair alternative to taking another pill."
255808,B0026KJPYE,A1HHYA3JU9DK2U,sjm501,2010-08-28,5,1,1,My Daughter Loves These!,"Originally found these at Starbucks.  Ordering by the case is less expensive.  My 5 yr old loves them and they are great for fruit in lunch boxes or a snack, she drinks it!"
122731,B000FDMLVS,AFBHHGKL81PDH,Papa Carlo,2010-01-25,5,6,6,Baking Bread Just Got Easier,"I wish I would find out about this product earlier. Bread I make raises perfectly every time, which was not the case without it.<br />Despite the ""chemical"" name it is just a flour with the starch removed in case you are concerned."
326757,B000A28TJ2,A2RSOEBCK1K70S,G. Preston,2002-11-07,5,19,21,Boxed Evolution,"Long live Camper Van Beethoven!! This is a blessing for long time CVB fans who didn't have a chance to upgrade their collection to CD before most of this went out of print.  Wow, where to begin?  CVB was a band that matured on record, so to speak, so this is really a fascinating and entertaining listen from beginning to end.<br />  Of course you get the endearing and humorous debut album with goofy anthems ala ""Take the Skinheads Bowling"" and various folk/ska instrumentals; the increasingly warped and psychedelic ""II & III""; and this collections' centerpiece: the self titled 3rd album!!  Forget the editorial remark above about them ""scratching their heads out loud"" on this because there's nothing confused, unfocused, or tentative about this album.  I'd say it's a characteristically irreverent and eclectic psych-rock masterpiece.  The song writing has fully matured with the sarcastic humor still intact, and it seems to be intentionally conceived as an album that gets stranger and stranger as it goes on, with the group mastering every diverse style they apply themselves to.  I could go on and on about this album, but suffice it to say it's a classic.<br />  ""Camper Vantiquities"", the 4th CD is a top notch odds and ends collection containing perhaps the best Camper song ever: ""Seven Languages"" and the Harrison/Starkey composition ""Photograph.""  Finally, the live CD is a competent but not revelatory live set from 1990 with 2 songs from 1988.  I would've prefered to hear an earlier and more chaotic live recording, but I'm sure the quality wouldn't have been as good.<br />  All in all, you can't go wrong with this.  The packaging is quality: a thick , bright orange box with the 5 Cds in simple glossy slip cases, (well, the box is relatively thin but it's made of nice thick cardboard) and a full color booklet with 2 essays.  One is an entertaining first-hand account of what Santa Cruz was like when Camper formed; the other is a dry and factual journalists view on the Camper ""phenomenon"" MUCH LIKE THIS REVIEW.  I hope it was helpful.  Rock on Comrades!!!"
556265,B004EDZ87Y,A2LP9A8HM75PLX,sad1969,2012-05-17,5,0,0,Good Tea,This is a good Strong Tea. The Flavor is a nice blend not to strong and not weak. Smells great when brewing. You can add milk or drink it plain.
477469,B001FA1LQ6,A3N0XV0SLJROJV,Madlady90,2011-01-09,5,0,0,Love This Coffee!,"I thought I would try this coffee because of the great reviews & am I glad I did! Smooth, rich, and just plain yummy! The caramel, butterscotch and hazelnut compliment each other in a surprisingly delightful way. Try it. You won't be disappointed."
191084,B003MUDSE0,A27LEUWQ49OTWX,Kotek,2010-08-28,4,1,1,Love It But Don'T Like The Ingredients As Much,"I just love this sauce!  I'm not too fond of the ingredient list (try not to look at it), I don't like sugar when it's listed.  But heck, I usually cook from sceratch and eat nonprocessed organic foods.  This is my sin it tastes so good.  Rather have this on my chicken than a piece of cake (if I get to pick to sin once in a while).  My kids love it too.  I bought it at a whole foods store not here, so I only paid about $5 per bottle.  I give it 5 stars for taste, 4 for ingredient list, and 2 for the price on amazon.  Overall 4 stars."
498111,B005DGIAMQ,AUAZJ6EH8248J,pookielicious,2012-07-29,5,1,1,My Dog'S Favorite Toy,"My dog is a serious chewer and loved this so much I am purchasing another.  It was her favorite toy and lasted a few months until small red pieces that connect to the outside nubs started to break off.  The toy provided several months of daily chewing and amusement and even though it didn't last forever, it was a good purchase."
180643,B000CQBZQK,AURA1OVFAJNFE,"H. R. Smith ""Kickin'  it home school""",2008-02-23,5,5,5,Still The One,"I've been drinking Stash brand Decaf Earl Grey Tea for years now. Very few stores in my area carry this brand, so I decided to order it from Amazon. I think this is the best decaf earl grey out there. It has just the right amount of bergamot oil, and is more flavorful than most other brands of decaf earl grey I've tried."
321887,B001KUSLGY,AG6QJKU6WXSE6,mrbillzfan,2011-04-06,2,2,3,The Taste Certainly Lacks & It Gave Me Gas And Bloating...,"I bought this product as an alternative to other diet sodas (the ""big two"" will remain nameless) mainly because I wanted to get away from the aspartame artificial sweetener. I've heard ""bad things"" about aspartame but after doing my own research on it I couldn't find any conclusive research or studies proving it was as bad as people claimed. There are tons of sites that say all these bad things it does to you, but nobody can give me a single study proving any of what they say. I tend to think this thing against aspartame is more of a conspiracy then anything else.<br /><br />But regardless, I decided to lower my intake of aspartame and try this Zevia, since it's sweetened with Stevia. The taste is certainly lacking and while it doesn't taste horrible, when comparing it to the major players in the industry - it stinks. A very bland taste and there is very little carbonation.<br /><br />Did I mention it gave me horrible gas and bloating? You know the kind that sits with you all day long and just gives you an unsettled stomach? The reason for this is that it has a sugar alcohol in it called ""erythritol"" and if you know anything about sugar alcohols, they almost always give you an upset stomach, gas, and/bloating. Sugar alcohols are what those sugar free, low carb chocolates have in them. And while wikipedia states that this sugar alcohol ""shouldn't"" be as bad as the other more notorious ones, like xylitol, because none of it ""supposedly"" reaches the large intestine...let's just say I would disagree.<br /><br />If aspartame is so bad for you then why is that these products sweetened with stevia cause discomfort in some people? You'd think the ""bad"" product would be the one where you actually notice the side effects. At $1 a can (compare that to less then 30 cents a can for other cola brands), coupled with the potential unwanted discomfort, I think you might wanna stay away from this product."
42318,B0014EQHK8,A10TYGME2FQHO7,Dr.J.A.P.,2009-10-21,4,2,2,"Not Quite Chinese Wonton Soup, But Tasty","Do not have the title confuse you, this isn't chinese soup. It's Cambell's chicken soup, only the noodles are in the shape of wontons. With that in mind, its relatively low cal, its as tasty as chicken soup with noodles, and it makes a nice change in the shape of the pasta thats a bit more adult. if you throw in a little rice vinegar, some chinese cabbage, etc, you can sort of fake it."
74902,B0026RQTGE,A26Q46PQ62RFMB,cdejesus68,2011-12-13,5,0,0,The Best!,I bought this product because I had a coupon it was a little expensive but I give one a week to my dog.  My dog loves them and if she could speak she would say please give me one a day.
283800,B004EE0TYK,A2ZHDVWMIZ1XB1,jcat,2011-12-18,5,3,3,Amazing,These are my favorite. I would highly recommend them. It's kind of like Starbucks Mocha Latte... only without the milk.
525655,B000FOYMIC,AVRK0MPQ7LD7E,"Audrey ""avid reader""",2011-11-25,2,0,0,Lots Of Sharp Twigs,"My cats seem to like the smell of this catnip.  However, I usually crush catnip to release the scent before I give it to the cats.  With this product, I have been getting sharp splinters from the woody part of the plant in my fingers.  I have noticed the cats sometimes seem to also get jabbed.  I won't buy this brand again."
466365,B0057ISDW2,A1Q6P6CE28HU06,Karen R,2012-05-06,5,2,2,Harry Potter Jelly Beans,"we sent these with bertie bunny jelly bean dispenser to our daughter in Texas for Easter.  The cute bunny makes the Harry Potter jelly beans even more of a surprise, mostly good, but always interesting.  These jelly beans are for fans of the books and movies, they are what they say they are, not a sweet treat but cool and great conversation starters!"
557901,B005HUVJ0I,A90VQ5UE9QVZA,C. Peterson,2011-11-17,5,0,0,"Tully'S Coffee House Blend, 24-Count K-Cups For Keurig Brewers (Pack Of 2)","I've always appreciated my Keurig brewer but didn't realize how much until I was away from home, no brewer and NO K-cups! I hadn't anticipated the level of 'separation anxiety' I suddenly experienced. Undaunted, I purchased a package of Tully's freshly ground coffee and returned to a conventional coffee maker.  The result was ok - :} but not really the usual great.  Then came reality.  THE GROUNDs.  What a mess! Not only totally inconvenient to measure, but annoyingly difficult to confine to the basket since they always seem to prefer the counter, the sink, the floor, anywhere but where they're supposed to be.  Then, the challenge of disposal-what a mess. Next,the mixing. TOO weak(like ""stump-water"" I over-heard,) TOO strong...ugh!!!! It was back to that awful trial and error period  which had been so quickly forgotten.  Oh, and don't even ask about the bottled water.  Fortunately the trip was abbreviated and I was soon re-united with my Keurig brewer and my treasured Tully's K-cups.  Lesson learned."
242784,B000BF3AII,AXQIHSF9KK7CO,Dody,2008-04-28,5,5,5,Convenient Vegetarian Product,"This is very handy, especially during the summer time.  My favorite use of it is for chicken salad, made with celery, onion, and mayo or salad dressing.  Delicious!"
137322,B001P05K7W,A95O3GG9L3S05,"Pat G ""Grey Mom""",2007-05-06,5,1,1,"Works Well, And Tastes Great.","This is an excellent product for cleaning dogs teeth. In addition, they love the taste, which keeps them gnawing on it and removing tartar from their teeth."
89545,B002LANN56,A2YQ2ZI65F37N8,T. Gaston,2012-09-18,5,0,0,Our Dogs Love It,"Judging by the way the dogs eat this food, they love it.  We also put some in a small container and are using the nice size bites as treats."
359596,B007M832YY,A1BCJRK9AO9GAX,"T. Master ""rocket nerd""",2010-11-14,5,0,0,Healthier Alternative For Chip Fix,"In the last 8 years or so, there's been a potato chip Renaissance in the US.  I hadn't eaten potato chips in years, as the taste vs. unhealthy comparison always came up negative.  With the introduction of Kettle Chips brand and widespread availibity of them and Route 11, and competition from the big manfacturers, the chip bar has been raised.  However, they haven't gotten any healthier, so I try to keep them still as a ""sometimes"" snack.<br /><br />I'd seen Popchips in the store, and had wondered if they were any good, but never made the plunge.  Amazon was offering them at a discount price, and with the other reviews adding to my curiosity, I went for it...and was happy with the results.<br /><br />Popchips have a different texture than traditional potato chips.  They are a bit fluffier with more thickness.  I'd put the texture somewhere between Munchos and a mini-rice cake.  However, they still have a satisfying potato chip crunch and potato flavor.  I am typically a salt & vinegar chip fan, but in the case of Popchips, the BBQ is the real standout.  The BBQ flavor is the perfect mix of sweet and spicy, with just a little bit of tanginess.  Every friend who we've introduced to them has been pleasantly surprised and gone off to buy their own.<br /><br />If the health factor wasn't part of the equation - would I choose Popchips over Kettle Brand?  For most varieties, its probably a no - potato chips still have a great crunch that's hard to give up.  But for BBQ, I think that Popchips has it nailed - their flavor is better than any other BBQ chip I've had, so they come out on top.  And at considerably less calories and fat - it's a no brainer."
416140,B002HFWMOI,A1Q00IWYT4F54U,Nellie,2012-04-21,5,0,0,A Little Extra,great added to your morning coffee!  Doesn't add all the sugar like the regular hot cocoa mix!  Moca low cal
523903,B004JGQ15Y,A25EEG54MEC77T,"Umm Lila ""Umm Lila""",2011-03-29,3,0,0,Okay But Not Too Much Like Oreos,"The cookie in these is thinner than a regular Oreo and more crunchy. The amount of peanut butter and fudge substance is more than the amount of cookie, which makes the overall product a little too gooey for my taste."
490547,B000CQE3IC,A2X5X3U4SA704S,"Darren A. Lueking ""dlueking""",2008-01-29,5,2,2,Every Kid Loves To Snap Into A Slim Jim,Everyone loves a slim jim.  It doesn't matter how old you are.  Great gift idea for kids.
21775,B000KV61FC,ALRH15WRTMQGT,beliz,2012-01-04,5,1,1,Very Good,"My 90lbs pure Lab gets his one meal in this. He works on it till he eats the last piece of his kibble. This toy makes him tired, which we need if we are not at home :)"
357690,B000WFS9G0,A83B9VHDK2FE6,kelkat,2011-08-15,5,0,0,Yummy!,"My dogs love these treats!  They get one after they take their medicine, and there's no problem at all getting them to swallow their pills as long as I have the jar of Zuke's out when I call them over."
241474,B0001E5CJO,A1NZAAFZU00Z1S,H. Babenko,2004-07-16,5,3,5,"Awesome, Its About Time!!","pretty good transfer, but its totally uncut.. wow.. the ending uncut is soley the reason to get this cool early 80's gem!!!!!!!!!!!!!!!!!!!!!!!!11"
